city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Fern Park,Fern Park,FL,Florida,12117,Seminole,28.6485,-81.3458,8207,1580.1,shape,FALSE,FALSE,America/New_York,3,32751 32730,1840014068
Helena Valley West Central,Helena Valley West Central,MT,Montana,30049,Lewis and Clark,46.6634,-112.0604,8206,120,shape,FALSE,TRUE,America/Denver,4,59602,1840074081
Maplewood,Maplewood,MO,Missouri,29189,St. Louis,38.6121,-90.324,8205,2024.3,shape,FALSE,TRUE,America/Chicago,2,63143,1840009740
Selah,Selah,WA,Washington,53077,Yakima,46.6481,-120.539,8203,690.5,shape,FALSE,TRUE,America/Los_Angeles,3,98942,1840021149
Topanga,Topanga,CA,California,6037,Los Angeles,34.0965,-118.6053,8202,165.6,shape,FALSE,FALSE,America/Los_Angeles,3,90290 90265,1840025006
Dormont,Dormont,PA,Pennsylvania,42003,Allegheny,40.3941,-80.0377,8199,4163.2,shape,FALSE,TRUE,America/New_York,2,15216,1840001222
St. Francis,St. Francis,MN,Minnesota,27003,Anoka,45.3991,-93.3901,8198,135.8,shape,FALSE,TRUE,America/Chicago,3,55330 55070,1840008905
Carl Junction,Carl Junction,MO,Missouri,29097,Jasper,37.1668,-94.5469,8197,578.4,shape,FALSE,TRUE,America/Chicago,3,64834,1840007627
Corning,Corning,CA,California,6103,Tehama,39.9283,-122.1819,8196,892.1,shape,FALSE,TRUE,America/Los_Angeles,3,96021,1840018762
Franklin,Franklin,VA,Virginia,51620,Franklin,36.6831,-76.9386,8194,382.2,shape,FALSE,TRUE,America/New_York,3,23851,1840003876
Oberlin,Oberlin,OH,Ohio,39093,Lorain,41.286,-82.2198,8194,642.4,shape,FALSE,TRUE,America/New_York,3,44074,1840008209
Stuttgart,Stuttgart,AR,Arkansas,5001,Arkansas,34.4952,-91.5487,8189,426.5,shape,FALSE,TRUE,America/Chicago,3,72160,1840015556
Laughlin,Laughlin,NV,Nevada,32003,Clark,35.1401,-114.6206,8184,193.3,shape,FALSE,FALSE,America/Phoenix,3,89029 89028,1840017689
Payette,Payette,ID,Idaho,16075,Payette,44.0788,-116.9255,8182,772.2,shape,FALSE,TRUE,America/Boise,3,83661,1840020015
Gilberts,Gilberts,IL,Illinois,17089,Kane,42.1097,-88.3715,8180,575.4,shape,FALSE,TRUE,America/Chicago,3,60118 60136,1840011348
Hillcrest,Hillcrest,NY,New York,36087,Rockland,41.1298,-74.035,8178,2419.6,shape,FALSE,FALSE,America/New_York,2,10977,1840004967
Dock Junction,Dock Junction,GA,Georgia,13127,Glynn,31.2031,-81.5155,8176,336.2,shape,FALSE,FALSE,America/New_York,3,31523 31520,1840029453
Hatboro,Hatboro,PA,Pennsylvania,42091,Montgomery,40.1775,-75.1055,8176,2220.3,shape,FALSE,TRUE,America/New_York,2,19040,1840003700
Price,Price,UT,Utah,49007,Carbon,39.604,-110.8003,8174,627,shape,FALSE,TRUE,America/Denver,3,84501,1840020201
Brentwood,Brentwood,MO,Missouri,29189,St. Louis,38.6194,-90.3475,8173,1615.6,shape,FALSE,TRUE,America/Chicago,3,63144,1840006128
Ketchikan,Ketchikan,AK,Alaska,2130,Ketchikan Gateway,55.3556,-131.6698,8168,826.6,shape,FALSE,TRUE,America/Sitka,3,99901,1840023270
Milan,Milan,TN,Tennessee,47053,Gibson,35.9126,-88.7554,8165,353,shape,FALSE,TRUE,America/Chicago,3,38358,1840014483
Fort Lupton,Fort Lupton,CO,Colorado,8123,Weld,40.0827,-104.8068,8164,244,shape,FALSE,TRUE,America/Denver,3,80621,1840020148
Sheboygan Falls,Sheboygan Falls,WI,Wisconsin,55117,Sheboygan,43.729,-87.8266,8163,574.5,shape,FALSE,TRUE,America/Chicago,3,53085,1840002629
Old Jefferson,Old Jefferson,LA,Louisiana,22033,East Baton Rouge,30.3776,-91.006,8162,895.4,shape,FALSE,FALSE,America/Chicago,3,70817,1840031108
Bay Minette,Bay Minette,AL,Alabama,1003,Baldwin,30.893,-87.7912,8159,182.5,shape,FALSE,TRUE,America/Chicago,4,36507,1840000959
Oak Hill,Oak Hill,WV,West Virginia,54019,Fayette,37.9844,-81.1277,8157,323.2,shape,FALSE,TRUE,America/New_York,3,25879 25840 25901,1840006297
New Prague,New Prague,MN,Minnesota,27139,Scott,44.5459,-93.5755,8155,802,shape,FALSE,TRUE,America/Chicago,3,56071,1840007882
Green,Green,OR,Oregon,41019,Douglas,43.1509,-123.3854,8151,690.9,shape,FALSE,FALSE,America/Los_Angeles,3,97471,1840017439
Landen,Landen,OH,Ohio,39165,Warren,39.3154,-84.2768,8149,1551.6,shape,FALSE,FALSE,America/New_York,3,45040 45039,1840034146
Twin Rivers,Twin Rivers,NJ,New Jersey,34021,Mercer,40.2631,-74.4917,8144,2490.3,shape,FALSE,FALSE,America/New_York,2,8520,1840005474
Firebaugh,Firebaugh,CA,California,6019,Fresno,36.8533,-120.4535,8139,893.5,shape,FALSE,TRUE,America/Los_Angeles,3,93622,1840020317
Cuero,Cuero,TX,Texas,48123,DeWitt,29.1023,-97.2871,8138,478.7,shape,FALSE,TRUE,America/Chicago,3,77954,1840019676
Spotswood,Spotswood,NJ,New Jersey,34023,Middlesex,40.3949,-74.392,8136,1358.3,shape,FALSE,TRUE,America/New_York,3,8884,1840001336
Kirby,Kirby,TX,Texas,48029,Bexar,29.4614,-98.3855,8134,1570.2,shape,FALSE,TRUE,America/Chicago,3,78219,1840020962
Camp Hill,Camp Hill,PA,Pennsylvania,42041,Cumberland,40.2422,-76.9274,8133,1477.7,shape,FALSE,TRUE,America/New_York,3,17011 17001 17089,1840001385
Roxboro,Roxboro,NC,North Carolina,37145,Person,36.3879,-78.9812,8131,440.1,shape,FALSE,TRUE,America/New_York,3,27573 27574,1840014432
Nevada,Nevada,MO,Missouri,29217,Vernon,37.8445,-94.3492,8128,349.3,shape,FALSE,TRUE,America/Chicago,3,64772,1840008690
Duvall,Duvall,WA,Washington,53033,King,47.7354,-121.9726,8128,1280.6,shape,FALSE,TRUE,America/Los_Angeles,3,98019,1840018427
Winooski,Winooski,VT,Vermont,50007,Chittenden,44.4948,-73.1846,8122,2270.9,shape,FALSE,TRUE,America/New_York,2,5404,1840002312
Alliance,Alliance,NE,Nebraska,31013,Box Butte,42.1025,-102.8766,8118,640.4,shape,FALSE,TRUE,America/Denver,3,69301,1840006975
Baltimore Highlands,Baltimore Highlands,MD,Maryland,24005,Baltimore,39.2355,-76.6367,8116,1807.4,shape,FALSE,FALSE,America/New_York,3,21227,1840024447
Brazil,Brazil,IN,Indiana,18021,Clay,39.5226,-87.124,8114,849.7,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47834,1840005744
Hampshire,Hampshire,IL,Illinois,17089,Kane,42.1124,-88.5118,8113,325.6,shape,FALSE,TRUE,America/Chicago,3,60140,1840011343
Austell,Austell,GA,Georgia,13067,Cobb,33.8201,-84.6451,8109,525.9,shape,FALSE,TRUE,America/New_York,3,30111 30106 30168,1840013689
York,York,NE,Nebraska,31185,York,40.8701,-97.5928,8101,478.9,shape,FALSE,TRUE,America/Chicago,3,68467,1840010328
Wading River,Wading River,NY,New York,36103,Suffolk,40.9464,-72.823,8100,319.8,shape,FALSE,FALSE,America/New_York,3,11933 11792,1840005107
Union,Union,SC,South Carolina,45087,Union,34.7235,-81.6248,8099,391.9,shape,FALSE,TRUE,America/New_York,3,29379,1840015533
Whitefish,Whitefish,MT,Montana,30029,Flathead,48.4328,-114.359,8098,447.6,shape,FALSE,TRUE,America/Denver,3,59937,1840021047
Thompsonville,Thompsonville,CT,Connecticut,9110,Capitol,41.9915,-72.5965,8097,1536,shape,FALSE,FALSE,America/New_York,3,6082,1840003267
Lake Carmel,Lake Carmel,NY,New York,36079,Putnam,41.461,-73.6683,8089,597.8,shape,FALSE,FALSE,America/New_York,3,10512,1840004890
Downingtown,Downingtown,PA,Pennsylvania,42029,Chester,40.0076,-75.7019,8088,1427.3,shape,FALSE,TRUE,America/New_York,3,19335,1840001425
Sonterra,Sonterra,TX,Texas,48491,Williamson,30.8079,-97.5952,8082,1319.4,shape,FALSE,FALSE,America/Chicago,3,76537,1840033584
Villanova,Villanova,PA,Pennsylvania,42091,Montgomery,40.0405,-75.341,8081,1494.3,shape,FALSE,FALSE,America/New_York,3,19085,1840035239
Los Fresnos,Los Fresnos,TX,Texas,48061,Cameron,26.075,-97.4875,8081,752.5,shape,FALSE,TRUE,America/Chicago,3,78566,1840021037
Rockwood,Rockwood,VA,Virginia,51041,Chesterfield,37.463,-77.5744,8076,574.9,shape,FALSE,TRUE,America/New_York,3,23235 23236,1840041858
Antigo,Antigo,WI,Wisconsin,55067,Langlade,45.141,-89.1552,8075,483,shape,FALSE,TRUE,America/Chicago,3,54409,1840001565
Sequim,Sequim,WA,Washington,53009,Clallam,48.0746,-123.0945,8073,493.3,shape,FALSE,TRUE,America/Los_Angeles,3,98382,1840021076
Collinsville,Collinsville,OK,Oklahoma,40143,Tulsa,36.3723,-95.8609,8073,382.1,shape,FALSE,TRUE,America/Chicago,3,74021,1840019061
Mahtomedi,Mahtomedi,MN,Minnesota,27163,Washington,45.0619,-92.966,8073,898.8,shape,FALSE,TRUE,America/Chicago,3,55110 55115,1840008913
Carnegie,Carnegie,PA,Pennsylvania,42003,Allegheny,40.408,-80.0861,8067,1922,shape,FALSE,TRUE,America/New_York,3,15106,1840001214
Oak Brook,Oak Brook,IL,Illinois,17043,DuPage,41.8373,-87.9516,8065,390.4,shape,FALSE,TRUE,America/Chicago,3,60523 60522,1840011408
Moundsville,Moundsville,WV,West Virginia,54051,Marshall,39.9221,-80.7422,8056,1070.2,shape,FALSE,TRUE,America/New_York,3,26041,1840005557
Seaford,Seaford,DE,Delaware,10005,Sussex,38.6538,-75.611,8055,610.9,shape,FALSE,TRUE,America/New_York,3,19973,1840006071
Stanwood,Stanwood,WA,Washington,53061,Snohomish,48.2449,-122.3426,8051,1060.5,shape,FALSE,TRUE,America/Los_Angeles,3,98292,1840021079
Pismo Beach,Pismo Beach,CA,California,6079,San Luis Obispo,35.1487,-120.6493,8050,888.8,shape,FALSE,TRUE,America/Los_Angeles,3,93449 93448,1840020416
Atco,Atco,NJ,New Jersey,34007,Camden,39.7682,-74.8618,8049,320.7,shape,FALSE,FALSE,America/New_York,3,8004,1840033217
Orange Beach,Orange Beach,AL,Alabama,1003,Baldwin,30.2942,-87.5849,8048,211.2,shape,FALSE,TRUE,America/Chicago,3,36561 36530,1840014980
Hardeeville,Hardeeville,SC,South Carolina,45053,Jasper,32.2949,-81.0321,8048,54.8,shape,FALSE,TRUE,America/New_York,3,29927,1840013808
Latrobe,Latrobe,PA,Pennsylvania,42129,Westmoreland,40.3125,-79.3825,8047,1341.8,shape,FALSE,TRUE,America/New_York,3,15650,1840001142
Butler,Butler,NJ,New Jersey,34027,Morris,40.999,-74.3472,8045,1527.5,shape,FALSE,TRUE,America/New_York,3,7405,1840000947
Vinton,Vinton,VA,Virginia,51161,Roanoke,37.2746,-79.8887,8045,998.7,shape,FALSE,TRUE,America/New_York,3,24179,1840003856
Sans Souci,Sans Souci,SC,South Carolina,45045,Greenville,34.8901,-82.4241,8042,937.9,shape,FALSE,FALSE,America/New_York,3,29617 29609,1840013497
Prairie View,Prairie View,TX,Texas,48473,Waller,30.0847,-95.9892,8039,422.4,shape,FALSE,TRUE,America/Chicago,3,77446 77445 77484,1840021698
Island Lake,Island Lake,IL,Illinois,17111,McHenry,42.2782,-88.1999,8039,926.7,shape,FALSE,TRUE,America/Chicago,3,60042,1840011155
Interlaken,Interlaken,CA,California,6087,Santa Cruz,36.9505,-121.7363,8039,316.6,shape,FALSE,FALSE,America/Los_Angeles,3,95076,1840017653
Wyoming,Wyoming,MN,Minnesota,27025,Chisago,45.3365,-92.9766,8037,150.3,shape,FALSE,TRUE,America/Chicago,3,55092 55013 55025 55079,1840009992
Grand Blanc,Grand Blanc,MI,Michigan,26049,Genesee,42.9258,-83.6181,8034,858.8,shape,FALSE,TRUE,America/Detroit,3,48439 48480,1840002951
Midway City,Midway City,CA,California,6059,Orange,33.7452,-117.9849,8032,5088.2,shape,FALSE,FALSE,America/Los_Angeles,2,92655,1840025037
Montpelier,Montpelier,VT,Vermont,50023,Washington,44.2659,-72.5717,8030,308.3,shape,FALSE,TRUE,America/New_York,2,05602 05603 05604 05620 05633,1840002187
North Bay Village,North Bay Village,FL,Florida,12086,Miami-Dade,25.8487,-80.1535,8024,4987.1,shape,FALSE,TRUE,America/New_York,2,33141,1840015153
Fruitvale,Fruitvale,CO,Colorado,8077,Mesa,39.0933,-108.4789,8022,1069.8,shape,FALSE,FALSE,America/Denver,3,81504,1840017557
Dalhart,Dalhart,TX,Texas,48111,Dallam,36.058,-102.5123,8013,647,shape,FALSE,TRUE,America/Chicago,3,79022,1840019052
Reserve,Reserve,LA,Louisiana,22095,St. John the Baptist,30.0741,-90.5557,8012,212.5,shape,FALSE,FALSE,America/Chicago,3,70068 70084,1840013969
Brook Highland,Brook Highland,AL,Alabama,1117,Shelby,33.4359,-86.6849,8008,1110.6,shape,FALSE,FALSE,America/Chicago,3,35242,1840027551
Hillsdale,Hillsdale,MI,Michigan,26059,Hillsdale,41.9267,-84.6356,8005,542.8,shape,FALSE,TRUE,America/Detroit,3,49242,1840003252
Joshua,Joshua,TX,Texas,48251,Johnson,32.458,-97.3849,8004,343.9,shape,FALSE,TRUE,America/Chicago,3,76058,1840019468
Scappoose,Scappoose,OR,Oregon,41009,Columbia,45.7582,-122.873,8003,899.2,shape,FALSE,TRUE,America/Los_Angeles,3,97056,1840021186
Robinwood,Robinwood,MD,Maryland,24043,Washington,39.6265,-77.663,8002,812,shape,FALSE,FALSE,America/New_York,3,21742,1840031480
Fletcher,Fletcher,NC,North Carolina,37089,Henderson,35.4316,-82.5039,8000,483,shape,FALSE,TRUE,America/New_York,3,28732,1840016371
Farmington,Farmington,AR,Arkansas,5143,Washington,36.037,-94.2537,7991,314,shape,FALSE,TRUE,America/Chicago,3,72730,1840013367
Waller,Waller,WA,Washington,53053,Pierce,47.2035,-122.37,7991,388.1,shape,FALSE,FALSE,America/Los_Angeles,3,98371 98443,1840037889
Port Jefferson,Port Jefferson,NY,New York,36103,Suffolk,40.9466,-73.0577,7990,1007.1,shape,FALSE,TRUE,America/New_York,3,11777,1840005131
Charlestown,Charlestown,IN,Indiana,18019,Clark,38.427,-85.6677,7986,269.4,shape,FALSE,TRUE,America/Kentucky/Louisville,3,47111,1840007489
Applewood,Applewood,CO,Colorado,8059,Jefferson,39.7523,-105.1604,7985,758.4,shape,FALSE,FALSE,America/Denver,3,80401,1840028573
Newport,Newport,AR,Arkansas,5067,Jackson,35.6234,-91.2322,7984,227.5,shape,FALSE,TRUE,America/Chicago,3,72112,1840014516
Wahpeton,Wahpeton,ND,North Dakota,38077,Richland,46.2722,-96.6118,7983,585,shape,FALSE,TRUE,America/Chicago,3,58075 58076,1840000228
Port Jefferson Station,Port Jefferson Station,NY,New York,36103,Suffolk,40.9259,-73.0652,7974,1165.7,shape,FALSE,FALSE,America/New_York,3,11776 11733,1840005066
Lochbuie,Lochbuie,CO,Colorado,8123,Weld,40.0118,-104.7271,7963,834.4,shape,FALSE,TRUE,America/Denver,3,80603,1840021373
Glastonbury Center,Glastonbury Center,CT,Connecticut,9110,Capitol,41.7016,-72.6002,7959,620.4,shape,FALSE,FALSE,America/New_York,3,6033,1840000503
Broadview,Broadview,IL,Illinois,17031,Cook,41.8583,-87.8562,7957,1729.1,shape,FALSE,TRUE,America/Chicago,3,60155,1840010141
Westlake Village,Westlake Village,CA,California,6037,Los Angeles,34.1369,-118.822,7948,591.6,shape,FALSE,TRUE,America/Los_Angeles,3,91361 91362,1840037458
Greenbriar,Greenbriar,VA,Virginia,51059,Fairfax,38.8717,-77.397,7945,1971.8,shape,FALSE,FALSE,America/New_York,3,22033,1840024572
Barberton,Barberton,WA,Washington,53011,Clark,45.7136,-122.6115,7945,707.1,shape,FALSE,FALSE,America/Los_Angeles,3,98662 98686 98666 98668,1840017397
Leola,Leola,PA,Pennsylvania,42071,Lancaster,40.0915,-76.1891,7945,510.6,shape,FALSE,FALSE,America/New_York,3,17540,1840005492
South Beloit,South Beloit,IL,Illinois,17201,Winnebago,42.4825,-89.026,7943,499.1,shape,FALSE,TRUE,America/Chicago,3,61080,1840009131
South Boston,South Boston,VA,Virginia,51083,Halifax,36.7132,-78.9135,7942,234.8,shape,FALSE,TRUE,America/New_York,3,24592,1840037461
South Weber,South Weber,UT,Utah,49011,Davis,41.1334,-111.9393,7939,658,shape,FALSE,TRUE,America/Denver,3,84405,1840021350
Silvis,Silvis,IL,Illinois,17161,Rock Island,41.4976,-90.4101,7936,715,shape,FALSE,TRUE,America/Chicago,3,61244 61282,1840009232
Pukalani,Pukalani,HI,Hawaii,15009,Maui,20.8329,-156.3415,7930,811.4,shape,FALSE,FALSE,Pacific/Honolulu,3,96768 96788,1840029545
Travelers Rest,Travelers Rest,SC,South Carolina,45045,Greenville,34.9582,-82.4412,7929,490.5,shape,FALSE,TRUE,America/New_York,3,29617 29613 29690,1840015478
Southwood Acres,Southwood Acres,CT,Connecticut,9110,Capitol,41.9582,-72.5726,7928,576.2,shape,FALSE,FALSE,America/New_York,3,6082,1840028602
Lexington,Lexington,TN,Tennessee,47077,Henderson,35.6618,-88.3944,7927,261.4,shape,FALSE,TRUE,America/Chicago,3,38351,1840014527
Three Rivers,Three Rivers,MI,Michigan,26149,St. Joseph,41.947,-85.6281,7923,550.1,shape,FALSE,TRUE,America/Detroit,3,49093,1840003255
Big Rapids,Big Rapids,MI,Michigan,26107,Mecosta,43.6992,-85.4806,7915,687.5,shape,FALSE,TRUE,America/Detroit,3,49307,1840002678
Woodland Park,Woodland Park,CO,Colorado,8119,Teller,38.9985,-105.0594,7911,462,shape,FALSE,TRUE,America/Denver,3,80863 80866,1840021468
Whitmore Lake,Whitmore Lake,MI,Michigan,26161,Washtenaw,42.4258,-83.753,7911,636.9,shape,FALSE,FALSE,America/Detroit,3,48189 48178,1840006923
Heber,Heber,CA,California,6025,Imperial,32.7325,-115.5294,7910,2127.3,shape,FALSE,FALSE,America/Los_Angeles,2,92249,1840018034
Dexter,Dexter,MO,Missouri,29207,Stoddard,36.7928,-89.9632,7910,423.7,shape,FALSE,TRUE,America/Chicago,3,63841,1840007643
Gold River,Gold River,CA,California,6067,Sacramento,38.6268,-121.2488,7910,1149,shape,FALSE,FALSE,America/Los_Angeles,3,95670,1840017583
Grove City,Grove City,PA,Pennsylvania,42085,Mercer,41.1572,-80.0894,7908,1132.5,shape,FALSE,TRUE,America/New_York,3,16127,1840000660
Lincolnshire,Lincolnshire,IL,Illinois,17097,Lake,42.1958,-87.9182,7907,669.9,shape,FALSE,TRUE,America/Chicago,3,60069 60045,1840011162
Basking Ridge,Basking Ridge,NJ,New Jersey,34035,Somerset,40.7061,-74.5568,7905,452.2,shape,FALSE,FALSE,America/New_York,3,7920,1840033225
Ashland,Ashland,WI,Wisconsin,55003,Ashland,46.5799,-90.8713,7903,228.3,shape,FALSE,TRUE,America/Chicago,3,54806,1840003916
Woodfin,Woodfin,NC,North Carolina,37021,Buncombe,35.6457,-82.5915,7901,331.9,shape,FALSE,TRUE,America/New_York,3,28804,1840016285
Golden Valley,Golden Valley,AZ,Arizona,4015,Mohave,35.206,-114.2327,7900,38.7,shape,FALSE,FALSE,America/Phoenix,3,86413,1840018339
Oak Grove,Oak Grove,KY,Kentucky,21047,Christian,36.6686,-87.4216,7895,284.6,shape,FALSE,TRUE,America/Chicago,3,42262,1840014397
Center Moriches,Center Moriches,NY,New York,36103,Suffolk,40.8004,-72.7958,7890,578.8,shape,FALSE,FALSE,America/New_York,3,11934,1840005025
Bernardsville,Bernardsville,NJ,New Jersey,34035,Somerset,40.7268,-74.5918,7888,237.3,shape,FALSE,TRUE,America/New_York,3,7924,1840001052
Albertville,Albertville,MN,Minnesota,27171,Wright,45.2364,-93.6618,7883,688.6,shape,FALSE,TRUE,America/Chicago,3,55301,1840006706
Congers,Congers,NY,New York,36087,Rockland,41.1491,-73.9457,7882,955.5,shape,FALSE,FALSE,America/New_York,3,10989 10920,1840004960
Perry,Perry,IA,Iowa,19049,Dallas,41.8387,-94.0938,7875,554.2,shape,FALSE,TRUE,America/Chicago,3,50220,1840009211
Plain City,Plain City,UT,Utah,49057,Weber,41.3071,-112.0877,7873,251.6,shape,FALSE,TRUE,America/Denver,3,84404,1840020136
Sunnyvale,Sunnyvale,TX,Texas,48113,Dallas,32.7974,-96.5577,7873,184,shape,FALSE,TRUE,America/Chicago,3,75182,1840023031
Luquillo,Luquillo,PR,Puerto Rico,72089,Luquillo,18.3719,-65.7221,7870,2861.3,shape,FALSE,FALSE,America/Puerto_Rico,2,773,1630023692
Mont Belvieu,Mont Belvieu,TX,Texas,48071,Chambers,29.8518,-94.8775,7868,170.8,shape,FALSE,TRUE,America/Chicago,3,77523 77535 77580,1840020942
Homestead Meadows South,Homestead Meadows South,TX,Texas,48141,El Paso,31.811,-106.1643,7861,828.2,shape,FALSE,TRUE,America/Denver,3,79938,1840073263
St. Joseph,St. Joseph,MI,Michigan,26021,Berrien,42.0968,-86.4849,7852,946.6,shape,FALSE,TRUE,America/Detroit,3,49085,1840003213
Humboldt,Humboldt,TN,Tennessee,47053,Gibson,35.8271,-88.9058,7851,292.2,shape,FALSE,TRUE,America/Chicago,3,38343,1840014484
Siler City,Siler City,NC,North Carolina,37037,Chatham,35.7251,-79.456,7847,500.9,shape,FALSE,TRUE,America/New_York,3,27344,1840017783
Bradford,Bradford,PA,Pennsylvania,42083,McKean,41.9605,-78.6412,7847,910.8,shape,FALSE,TRUE,America/New_York,3,16701,1840000523
West Dundee,West Dundee,IL,Illinois,17089,Kane,42.0981,-88.3066,7845,787.2,shape,FALSE,TRUE,America/Chicago,3,60118,1840011357
Navasota,Navasota,TX,Texas,48185,Grimes,30.3873,-96.0901,7843,368.4,shape,FALSE,TRUE,America/Chicago,3,77868,1840023174
St. Martin,St. Martin,MS,Mississippi,28059,Jackson,30.44,-88.8652,7843,706,shape,FALSE,FALSE,America/Chicago,3,39532,1840032563
Oak Hills,Oak Hills,CA,California,6071,San Bernardino,34.391,-117.4123,7838,123.4,shape,FALSE,FALSE,America/Los_Angeles,3,92344,1840024934
Camden,Camden,SC,South Carolina,45055,Kershaw,34.257,-80.609,7834,272.3,shape,FALSE,TRUE,America/New_York,3,29020,1840013598
Yreka,Yreka,CA,California,6093,Siskiyou,41.7291,-122.6312,7833,302.9,shape,FALSE,TRUE,America/Los_Angeles,3,96097,1840021320
Ripon,Ripon,WI,Wisconsin,55039,Fond du Lac,43.8436,-88.8386,7823,607.2,shape,FALSE,TRUE,America/Chicago,3,54971,1840002609
Campbell,Campbell,OH,Ohio,39099,Mahoning,41.0777,-80.5903,7819,812.2,shape,FALSE,TRUE,America/New_York,3,44405,1840000926
Arroyo,Arroyo,PR,Puerto Rico,72015,Arroyo,17.9706,-66.0598,7818,2168.5,shape,FALSE,FALSE,America/Puerto_Rico,2,714,1630035613
Gresham Park,Gresham Park,GA,Georgia,13089,DeKalb,33.7053,-84.3155,7816,1074.9,shape,FALSE,FALSE,America/New_York,3,30316,1840029454
Fort Belvoir,Fort Belvoir,VA,Virginia,51059,Fairfax,38.7119,-77.1459,7815,340.9,shape,TRUE,TRUE,America/New_York,3,22060,1840073578
Jackson,Jackson,WI,Wisconsin,55131,Washington,43.3233,-88.1666,7814,793,shape,FALSE,TRUE,America/Chicago,3,53037,1840002832
Blair,Blair,NE,Nebraska,31177,Washington,41.5416,-96.1359,7813,547.4,shape,FALSE,TRUE,America/Chicago,3,68008,1840007094
Wagoner,Wagoner,OK,Oklahoma,40145,Wagoner,35.9645,-95.3785,7813,301.3,shape,FALSE,TRUE,America/Chicago,3,74467,1840021696
Quincy,Quincy,FL,Florida,12039,Gadsden,30.5661,-84.5858,7811,258.9,shape,FALSE,TRUE,America/New_York,3,32351 32353,1840015022
Middleborough Center,Middleborough Center,MA,Massachusetts,25023,Plymouth,41.8945,-70.926,7807,767.5,shape,FALSE,TRUE,America/New_York,3,02346 02344,1840073513
Ponchatoula,Ponchatoula,LA,Louisiana,22105,Tangipahoa,30.4402,-90.4428,7805,638.6,shape,FALSE,TRUE,America/Chicago,3,70454,1840015004
Withamsville,Withamsville,OH,Ohio,39025,Clermont,39.0628,-84.2808,7803,963.2,shape,FALSE,FALSE,America/New_York,3,45255 45245,1840007390
North Patchogue,North Patchogue,NY,New York,36103,Suffolk,40.7833,-73.0234,7800,1526.4,shape,FALSE,FALSE,America/New_York,3,11772,1840005059
Westmere,Westmere,NY,New York,36001,Albany,42.6884,-73.8744,7798,950,shape,FALSE,FALSE,America/New_York,3,12203 12159 12214 12227,1840004489
